[2025-05-15 18:21:12] [INFO    ] discord.client: logging in using static token
[2025-05-15 18:22:16] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-05-15 18:22:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 35, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTM3MjU5NDk1Mjk0ODgwOTc2ODpQcFVjckJqcVAyMEROOVVMU25kd2hjcHZ3U1NnQm1nOGVnbmhqd1RVelBYQzVpNUJuNVJ6ZHlPOGtib2NTUTV4TXRWOTE5QUNTalVHUVg1Tm9PMG42Z2o0bEMwNGtzSjVpTEk1RlViU0dNYlJrQzk3UHJRanBEbTRlMGdMOWhJYg', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:16.206000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1372594943897501818', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "Zendusgard's Blackjack Game", 'description': "**Your Hand:** J 8\n**Total:** 18\n\n**Dealer's Hand:** K ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': '4957184caf99bc0e816bcc1948737765'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': 'd13df5992b1bde77168987d8d2a8f34e'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'custom_id': '4ba46cc99a791f2c227613374a30c0f0'}]}], 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': []}, 'member': {'user': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'unusual_dm_activity_until': None, 'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1372594952948809768', 'guild_locale': 'en-US', 'guild_id': '1258405905779785830', 'guild': {'locale': 'en-US', 'id': '1258405905779785830', 'features': ['NEWS', 'COMMUNITY', 'SOUNDBOARD']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 3, 'custom_id': 'd13df5992b1bde77168987d8d2a8f34e', 'component_type': 2}, 'context': 0, 'channel_id': '1371863170120941700', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 18, 'permissions': '2251799813685247', 'parent_id': '1258406452628820108', 'nsfw': False, 'name': 'testing-bot', 'last_message_id': '1372594943897501818', 'id': '1371863170120941700', 'guild_id': '1258405905779785830', 'flags': 0}, 'authorizing_integration_owners': {'0': '1258405905779785830'}, 'attachment_size_limit': 524288000, 'application_id': '1371860418666168321', 'app_permissions': '2251799813685247'}}
[2025-05-15 18:22:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:18] [DEBUG   ] discord.client: Dispatching event interaction
[2025-05-15 18:22:18] [DEBUG   ] discord.webhook.async_: Webhook ID 1372594952948809768 with POST https://discord.com/api/v10/interactions/1372594952948809768/aW50ZXJhY3Rpb246MTM3MjU5NDk1Mjk0ODgwOTc2ODpQcFVjckJqcVAyMEROOVVMU25kd2hjcHZ3U1NnQm1nOGVnbmhqd1RVelBYQzVpNUJuNVJ6ZHlPOGtib2NTUTV4TXRWOTE5QUNTalVHUVg1Tm9PMG42Z2o0bEMwNGtzSjVpTEk1RlViU0dNYlJrQzk3UHJRanBEbTRlMGdMOWhJYg/callback has returned status code 200
[2025-05-15 18:22:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 36, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:16.206000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372594943897501818', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Game Over', 'description': "**Your Hand:** J 8 (Total: 18)\n**Dealer's Hand:** K 7 (Total: 17)\n\n**You win!** You earned 20 coins!", 'content_scan_version': 0, 'color': 3447003}], 'edited_timestamp': '2025-05-15T15:22:18.638644+00:00', 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:22:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:18] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-05-15 18:22:18] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-05-15 18:22:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 37, 'op': 0, 'd': {'user_id': '656467546391707648', 'timestamp': 1747322544, 'member': {'user': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'display_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1371863170120941700', 'guild_id': '1258405905779785830'}}
[2025-05-15 18:22:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:24] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-15 18:22:24] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-15 18:22:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 38, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:25.248000+00:00', 'pinned': False, 'nonce': '1372594980043882496', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372594981822267462', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '?leaderboard', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:22:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:25] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:22:25] [DEBUG   ] discord.client: Dispatching event command
[2025-05-15 18:22:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 39, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:25.605000+00:00', 'pinned': False, 'nonce': '11637712971491540145', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372594983319765133', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Leaderboard', 'fields': [{'value': '60 coins', 'name': '1. zeusgar', 'inline': False}, {'value': '50 coins', 'name': '2. somninar', 'inline': False}], 'content_scan_version': 0, 'color': 15844367}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:22:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:25] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:22:25] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages with {"embeds":[{"fields":[{"inline":false,"name":"1. zeusgar","value":"60 coins"},{"inline":false,"name":"2. somninar","value":"50 coins"}],"flags":0,"color":15844367,"type":"rich","title":"Leaderboard"}],"content":null,"components":[],"nonce":"11637712971491540145","enforce_nonce":true,"tts":false} has returned 200
[2025-05-15 18:22:25] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Leaderboard', 'color': 15844367, 'fields': [{'name': '1. zeusgar', 'value': '60 coins', 'inline': False}, {'name': '2. somninar', 'value': '50 coins', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-05-15T15:22:25.605000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1372594983319765133', 'channel_id': '1371863170120941700', 'author': {'id': '1371860418666168321', 'username': 'ZeusgarBot', 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230', 'discriminator': '7304', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '11637712971491540145'}
[2025-05-15 18:22:25] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-05-15 18:22:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 40, 'op': 0, 'd': {'user_id': '656467546391707648', 'timestamp': 1747322549, 'member': {'user': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'display_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1371863170120941700', 'guild_id': '1258405905779785830'}}
[2025-05-15 18:22:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:29] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-15 18:22:29] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-15 18:22:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 41, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:32.717000+00:00', 'pinned': False, 'nonce': '1372595011606020096', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595013149528229', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '?blackjack 10', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:22:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:32] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:22:32] [DEBUG   ] discord.client: Dispatching event command
[2025-05-15 18:22:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 42, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:33.153000+00:00', 'pinned': False, 'nonce': '6749696183891943392', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595014978375680', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "Zendusgard's Blackjack Game", 'description': "**Your Hand:** 2 J\n**Total:** 12\n\n**Dealer's Hand:** A ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': '58a1b161da482129efe5c7e334ffc2ad'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': '00a48d8c4ff36cda378895d75fed2971'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'custom_id': '9e2e960e0c7277c4d39cae26612ff6d9'}]}], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:22:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:34] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:22:34] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages with {"embeds":[{"flags":0,"color":3066993,"type":"rich","description":"**Your Hand:** 2 J\n**Total:** 12\n\n**Dealer's Hand:** A \u2753\n\nChoose an action:","title":"Zendusgard's Blackjack Game"}],"content":null,"components":[{"type":1,"components":[{"type":2,"style":1,"disabled":false,"label":"Hit","custom_id":"58a1b161da482129efe5c7e334ffc2ad"},{"type":2,"style":2,"disabled":false,"label":"Stand","custom_id":"00a48d8c4ff36cda378895d75fed2971"},{"type":2,"style":4,"disabled":false,"label":"2x","custom_id":"9e2e960e0c7277c4d39cae26612ff6d9"}]}],"nonce":"6749696183891943392","enforce_nonce":true,"tts":false} has returned 200
[2025-05-15 18:22:34] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': "Zendusgard's Blackjack Game", 'description': "**Your Hand:** 2 J\n**Total:** 12\n\n**Dealer's Hand:** A ❓\n\nChoose an action:", 'color': 3066993, 'content_scan_version': 0}], 'timestamp': '2025-05-15T15:22:33.153000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': '58a1b161da482129efe5c7e334ffc2ad', 'style': 1, 'label': 'Hit'}, {'type': 2, 'id': 3, 'custom_id': '00a48d8c4ff36cda378895d75fed2971', 'style': 2, 'label': 'Stand'}, {'type': 2, 'id': 4, 'custom_id': '9e2e960e0c7277c4d39cae26612ff6d9', 'style': 4, 'label': '2x'}]}], 'resolved': {'users': {}, 'members': {}, 'channels': {}, 'roles': {}}, 'id': '1372595014978375680', 'channel_id': '1371863170120941700', 'author': {'id': '1371860418666168321', 'username': 'ZeusgarBot', 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230', 'discriminator': '7304', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '6749696183891943392'}
[2025-05-15 18:22:34] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-05-15 18:22:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 43, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTM3MjU5NTAyNzMwMTIzNjgzODpzVVZyN0JqanYyZUxOb3dUZ2N6NDhaNEMyRjdNQWZINWJ1VDExeWx4eHFSWDdFNFhqU3pIVWZLNmhKRk1OVlpIWkdodmhaMTRuN0NOaVRYNkhNVjk3V2xRUGlhTW9JTDZ0UU91VkpZdDM0R1V3VngxUGRGZkthUDZDRk1DQW9pdw', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:33.153000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1372595014978375680', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "Zendusgard's Blackjack Game", 'description': "**Your Hand:** 2 J\n**Total:** 12\n\n**Dealer's Hand:** A ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': '58a1b161da482129efe5c7e334ffc2ad'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': '00a48d8c4ff36cda378895d75fed2971'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'custom_id': '9e2e960e0c7277c4d39cae26612ff6d9'}]}], 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': []}, 'member': {'user': {'username': 'somninar', 'public_flags': 0, 'primary_guild': None, 'id': '1013553100755324929', 'global_name': '╲⎝⧹L7tr⧸⎠╱', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '45097b65a48e28200b9629e0f6769250'}, 'unusual_dm_activity_until': None, 'roles': ['1258407429058592768'], 'premium_since': None, 'permissions': '2222085119512128', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-15T15:20:58.965000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1372595027301236838', 'guild_locale': 'en-US', 'guild_id': '1258405905779785830', 'guild': {'locale': 'en-US', 'id': '1258405905779785830', 'features': ['COMMUNITY', 'SOUNDBOARD', 'NEWS']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 2, 'custom_id': '58a1b161da482129efe5c7e334ffc2ad', 'component_type': 2}, 'context': 0, 'channel_id': '1371863170120941700', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 18, 'permissions': '2222085119512128', 'parent_id': '1258406452628820108', 'nsfw': False, 'name': 'testing-bot', 'last_message_id': '1372595014978375680', 'id': '1371863170120941700', 'guild_id': '1258405905779785830', 'flags': 0}, 'authorizing_integration_owners': {'0': '1258405905779785830'}, 'attachment_size_limit': 10485760, 'application_id': '1371860418666168321', 'app_permissions': '2251799813685247'}}
[2025-05-15 18:22:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:35] [DEBUG   ] discord.client: Dispatching event interaction
[2025-05-15 18:22:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 44, 'op': 0, 'd': {'webhook_id': '1371860418666168321', 'type': 19, 'tts': False, 'timestamp': '2025-05-15T15:22:36.327000+00:00', 'position': 0, 'pinned': False, 'nonce': '1372595026730680320', 'message_reference': {'type': 0, 'message_id': '1372595014978375680', 'guild_id': '1258405905779785830', 'channel_id': '1371863170120941700'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'interaction_metadata': {'user': {'username': 'somninar', 'public_flags': 0, 'primary_guild': None, 'id': '1013553100755324929', 'global_name': '╲⎝⧹L7tr⧸⎠╱', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '45097b65a48e28200b9629e0f6769250'}, 'type': 3, 'interacted_message_id': '1372595014978375680', 'id': '1372595027301236838', 'authorizing_integration_owners': {'0': '1258405905779785830'}}, 'id': '1372595028291092560', 'flags': 64, 'embeds': [], 'edited_timestamp': None, 'content': "This isn't your game.", 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'application_id': '1371860418666168321'}}
[2025-05-15 18:22:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:36] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:22:36] [DEBUG   ] discord.webhook.async_: Webhook ID 1372595027301236838 with POST https://discord.com/api/v10/interactions/1372595027301236838/aW50ZXJhY3Rpb246MTM3MjU5NTAyNzMwMTIzNjgzODpzVVZyN0JqanYyZUxOb3dUZ2N6NDhaNEMyRjdNQWZINWJ1VDExeWx4eHFSWDdFNFhqU3pIVWZLNmhKRk1OVlpIWkdodmhaMTRuN0NOaVRYNkhNVjk3V2xRUGlhTW9JTDZ0UU91VkpZdDM0R1V3VngxUGRGZkthUDZDRk1DQW9pdw/callback has returned status code 200
[2025-05-15 18:22:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 44.
[2025-05-15 18:22:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:22:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 45, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTM3MjU5NTA1MzEwODY1ODIyNjpONEZuMzc0OXJZOTdqbkgwbGdBUVluQWtYMXZJMlR5WGxINVhMaTc0cHlrOEhKcmptM3VEMzRyQzdmN3gxZVlnWnZPT2FpOVJsSWRNWGV2bXAyYXh2WllmR1h0Y0hQU3BkU3A4MmVoVVNpY3E0anhXQnVWdHpCcFpjZDVYN0l3WQ', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:33.153000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1372595014978375680', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "Zendusgard's Blackjack Game", 'description': "**Your Hand:** 2 J\n**Total:** 12\n\n**Dealer's Hand:** A ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': '58a1b161da482129efe5c7e334ffc2ad'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': '00a48d8c4ff36cda378895d75fed2971'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'custom_id': '9e2e960e0c7277c4d39cae26612ff6d9'}]}], 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': []}, 'member': {'user': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'unusual_dm_activity_until': None, 'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1372595053108658226', 'guild_locale': 'en-US', 'guild_id': '1258405905779785830', 'guild': {'locale': 'en-US', 'id': '1258405905779785830', 'features': ['NEWS', 'SOUNDBOARD', 'COMMUNITY']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 2, 'custom_id': '58a1b161da482129efe5c7e334ffc2ad', 'component_type': 2}, 'context': 0, 'channel_id': '1371863170120941700', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 18, 'permissions': '2251799813685247', 'parent_id': '1258406452628820108', 'nsfw': False, 'name': 'testing-bot', 'last_message_id': '1372595014978375680', 'id': '1371863170120941700', 'guild_id': '1258405905779785830', 'flags': 0}, 'authorizing_integration_owners': {'0': '1258405905779785830'}, 'attachment_size_limit': 524288000, 'application_id': '1371860418666168321', 'app_permissions': '2251799813685247'}}
[2025-05-15 18:22:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:44] [DEBUG   ] discord.client: Dispatching event interaction
